row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,noisy_data.mzML Peak status,noisy_data.mzML Peak name,noisy_data.mzML Peak m/z,noisy_data.mzML Peak RT,noisy_data.mzML Peak RT start,noisy_data.mzML Peak RT end,noisy_data.mzML Peak duration time,noisy_data.mzML Peak height,noisy_data.mzML Peak area,noisy_data.mzML Peak charge,noisy_data.mzML Peak # data points,noisy_data.mzML Peak FWHM,noisy_data.mzML Peak tailing factor,noisy_data.mzML Peak asymmetry factor,noisy_data.mzML Peak m/z min,noisy_data.mzML Peak m/z max,
1740,100.95899963378906,8.533333333333333,,,,"145320 : MZ=100.959, Time=8.55, Intensity=2124757.4, Times=[8.15~8.583],  MZ=[100.959~100.9591]",1,DETECTED,100.9590 m/z @8.53 [noisy_data.mzML],100.95899963378906,8.533333333333333,8.15,8.55,0.40000000000000036,2817191.25,2.069281739062492E7,0,1000,0.17668392204408256,0.5832528959236754,0.06251392157129251,100.95899963378906,100.95899963378906,
1741,100.95999908447266,8.4,,,,"145478 : MZ=100.96, Time=8.4, Intensity=2303412.0, Times=[7.983~8.533],  MZ=[100.9599~100.96]",1,DETECTED,100.9600 m/z @8.40 [noisy_data.mzML],100.95999908447266,8.4,8.016666666666667,8.533333333333333,0.5166666666666657,3689918.75,2.8601772984374966E7,0,1000,0.23617034195448028,0.9204523945144117,0.7801190145719071,100.95999908447266,100.95999908447266,
1742,100.96099853515625,7.95,,,,"145639 : MZ=100.961, Time=7.95, Intensity=330831.3, Times=[7.867~7.983],  MZ=[100.9609~100.961]",1,DETECTED,100.9610 m/z @7.95 [noisy_data.mzML],100.96099853515625,7.95,7.866666666666666,7.95,0.08333333333333393,330831.34375,360231.6203613281,0,1000,null,0.5,null,100.96099853515625,100.96099853515625,
1743,100.96099853515625,8.4,,,,"145640 : MZ=100.961, Time=8.4, Intensity=1904362.9, Times=[8.0~8.8],  MZ=[100.9609~100.961]",1,DETECTED,100.9610 m/z @8.40 [noisy_data.mzML],100.96099853515625,8.4,8.033333333333333,8.8,0.7666666666666675,2485965.75,4.48986428798829E7,0,1000,0.23075597913918955,1.0128629284850774,1.7299351800811158,100.96099853515625,100.96099853515625,
1744,100.96199798583984,8.466666666666667,,,,"145792 : MZ=100.962, Time=8.35, Intensity=1667024.7, Times=[7.783~8.633],  MZ=[100.9619~100.962]",1,DETECTED,100.9620 m/z @8.47 [noisy_data.mzML],100.96199798583984,8.466666666666667,7.783333333333333,8.633333333333333,0.8499999999999996,2438277.5,3.914097483105464E7,0,1000,0.3457112992671032,0.5449881877607136,0.042112438828171166,100.96199798583984,100.96199798583984,
1745,100.96199798583984,8.75,,,,"145800 : MZ=100.962, Time=8.683, Intensity=726317.1, Times=[8.65~8.817],  MZ=[100.9619~100.962]",1,DETECTED,100.9620 m/z @8.75 [noisy_data.mzML],100.96199798583984,8.75,8.683333333333334,8.816666666666666,0.13333333333333286,799696.6875,3471882.2142333984,0,1000,0.07509517632440144,0.620106262622715,0.2275697607588353,100.96199798583984,100.96199798583984,
1746,100.96299743652344,7.283333333333333,,,,"145939 : MZ=100.963, Time=7.283, Intensity=2793.6, Times=[7.217~7.317],  MZ=[100.9629~100.963]",1,DETECTED,100.9630 m/z @7.28 [noisy_data.mzML],100.96299743652344,7.283333333333333,7.216666666666667,7.316666666666666,0.09999999999999964,4759.45458984375,12876.734130859375,0,1000,0.026951780957356952,0.9886896322390103,1.0672757770548993,100.96299743652344,100.96299743652344,
1747,100.96299743652344,7.933333333333334,,,,"145946 : MZ=100.963, Time=7.95, Intensity=433637.9, Times=[7.867~7.95],  MZ=[100.9629~100.963]",1,DETECTED,100.9630 m/z @7.93 [noisy_data.mzML],100.96299743652344,7.933333333333334,7.866666666666666,7.95,0.08333333333333393,707239.4375,811349.0949707031,0,1000,5.097212976656396,0.5192803149525074,0.0175557675301652,100.96299743652344,100.96299743652344,
1748,100.96299743652344,8.316666666666666,,,,"145947 : MZ=100.963, Time=8.317, Intensity=2603341.1, Times=[7.967~8.433],  MZ=[100.9629~100.963]",1,DETECTED,100.9630 m/z @8.32 [noisy_data.mzML],100.96299743652344,8.316666666666666,8.0,8.433333333333334,0.43333333333333357,3265759.5,3.228350230078134E7,0,1000,0.38272474002472023,0.5736711088390684,0.4963749311933531,100.96299743652344,100.96299743652344,
1749,100.96299743652344,16.033333333333335,,,,"146024 : MZ=100.963, Time=16.033, Intensity=2793.6, Times=[15.967~16.067],  MZ=[100.9629~100.963]",1,DETECTED,100.9630 m/z @16.03 [noisy_data.mzML],100.96299743652344,16.033333333333335,15.966666666666667,16.066666666666666,0.09999999999999964,4759.45458984375,12876.73413085936,0,1000,0.02695178095735784,0.9886896322389461,1.0672757770548729,100.96299743652344,100.96299743652344,
1750,100.96399688720703,8.15,,,,"146102 : MZ=100.964, Time=8.367, Intensity=1528282.0, Times=[7.833~8.833],  MZ=[100.9639~100.964]",1,DETECTED,100.9640 m/z @8.15 [noisy_data.mzML],100.96399688720703,8.15,7.833333333333333,8.833333333333334,1.0000000000000009,2494315.5,4.992558422414392E7,0,1000,0.26691209618680745,0.6832209564941102,1.5298276369294441,100.96399688720703,100.96399688720703,
1751,100.96499633789062,8.7,,,,"146257 : MZ=100.965, Time=8.117, Intensity=1951262.3, Times=[7.933~8.8],  MZ=[100.9649~100.965]",1,DETECTED,100.9650 m/z @8.70 [noisy_data.mzML],100.96499633789062,8.7,7.933333333333334,8.8,0.8666666666666671,2354912.75,5.162172743743896E7,0,1000,0.1826911187600242,11.123099233610544,64.43203666945641,100.96499633789062,100.96499633789062,
1752,100.96600341796875,8.4,,,,"146415 : MZ=100.966, Time=8.2, Intensity=1716898.3, Times=[8.167~8.6],  MZ=[100.966~100.9661]",1,DETECTED,100.9660 m/z @8.40 [noisy_data.mzML],100.96600341796875,8.4,8.2,8.6,0.40000000000000036,2040042.625,2.5724836132812507E7,0,1000,0.27395596443782466,0.9155493024804158,1.8665170618989813,100.96600341796875,100.96600341796875,
1753,100.96700286865234,8.366666666666667,,,,"146574 : MZ=100.967, Time=8.35, Intensity=2287146.0, Times=[8.233~8.55],  MZ=[100.967~100.9671]",1,DETECTED,100.9670 m/z @8.37 [noisy_data.mzML],100.96700286865234,8.366666666666667,8.233333333333333,8.533333333333333,0.3000000000000007,2974900.75,2.2003837640625063E7,0,1000,0.03016278404181172,1.2297332022536962,0.728605960247189,100.96700286865234,100.96700286865234,
1754,100.96700286865234,8.666666666666666,,,,"146576 : MZ=100.967, Time=8.567, Intensity=661609.3, Times=[8.567~8.767],  MZ=[100.967~100.9671]",1,DETECTED,100.9670 m/z @8.67 [noisy_data.mzML],100.96700286865234,8.666666666666666,8.566666666666666,8.766666666666667,0.20000000000000107,915749.25,6871327.92565918,0,1000,0.1347141986713769,1.0000000000000089,1.0000000000000178,100.96700286865234,100.96700286865234,
1755,100.96800231933594,8.166666666666666,,,,"146729 : MZ=100.968, Time=8.183, Intensity=1825041.4, Times=[7.933~8.683],  MZ=[100.968~100.9681]",1,DETECTED,100.9680 m/z @8.17 [noisy_data.mzML],100.96800231933594,8.166666666666666,7.966666666666667,8.666666666666666,0.6999999999999993,2830621.25,3.8029310828124955E7,0,1000,0.07928842988849638,3.0615964164770575,0.6059852335971846,100.96800231933594,100.96800231933594,
1756,100.96800231933594,8.733333333333333,,,,"146736 : MZ=100.968, Time=8.733, Intensity=3960177.0, Times=[8.7~8.833],  MZ=[100.968~100.9681]",1,DETECTED,100.9680 m/z @8.73 [noisy_data.mzML],100.96800231933594,8.733333333333333,8.7,8.833333333333334,0.13333333333333464,3960177.0,8327796.496337891,0,1000,null,null,null,100.96800231933594,100.96800231933594,
1757,100.96900177001953,8.233333333333333,,,,"146885 : MZ=100.969, Time=8.217, Intensity=2355104.9, Times=[7.883~8.5],  MZ=[100.969~100.9691]",1,DETECTED,100.9690 m/z @8.23 [noisy_data.mzML],100.96900177001953,8.233333333333333,7.883333333333334,8.5,0.6166666666666663,2497013.75,3.638190967318722E7,0,1000,0.4260067741952458,0.5797843568557315,0.15144720225159491,100.96900177001953,100.96900177001953,
1758,100.96900177001953,8.75,,,,"146890 : MZ=100.969, Time=8.75, Intensity=1086662.4, Times=[8.517~8.867],  MZ=[100.969~100.9691]",1,DETECTED,100.9690 m/z @8.75 [noisy_data.mzML],100.96900177001953,8.75,8.533333333333333,8.866666666666667,0.3333333333333339,2165614.5,1.0684519532714844E7,0,1000,10.184315238599163,3.7136504985769503,13.370632430935217,100.96900177001953,100.96900177001953,
1759,100.97000122070312,8.683333333333334,,,,"147048 : MZ=100.97, Time=8.15, Intensity=1861456.8, Times=[8.033~8.733],  MZ=[100.97~100.9701]",1,DETECTED,100.9700 m/z @8.68 [noisy_data.mzML],100.97000122070312,8.683333333333334,8.033333333333333,8.716666666666667,0.6833333333333336,2314497.25,3.771200332812499E7,0,1000,0.1451793642804926,0.5360783845681903,0.09868767600224017,100.97000122070312,100.97000122070312,
1760,100.97100067138672,7.983333333333333,,,,"147203 : MZ=100.971, Time=7.967, Intensity=295247.8, Times=[7.85~8.0],  MZ=[100.971~100.9711]",1,DETECTED,100.9710 m/z @7.98 [noisy_data.mzML],100.97100067138672,7.983333333333333,7.85,8.0,0.15000000000000036,428477.71875,1402370.6475830078,0,1000,0.025987428578795324,0.5055549214436103,0.004663818151831921,100.97100067138672,100.97100067138672,
1761,100.97100067138672,8.466666666666667,,,,"147204 : MZ=100.971, Time=8.483, Intensity=2555165.5, Times=[8.017~8.517],  MZ=[100.971~100.9711]",1,DETECTED,100.9710 m/z @8.47 [noisy_data.mzML],100.97100067138672,8.466666666666667,8.05,8.516666666666667,0.4666666666666668,3040746.25,3.6683810406249985E7,0,1000,0.32541677009939285,0.707770551963181,0.33289683519957236,100.97100067138672,100.97100067138672,
1762,100.97100067138672,8.65,,,,"147211 : MZ=100.971, Time=8.667, Intensity=911424.9, Times=[8.533~8.8],  MZ=[100.971~100.9711]",1,DETECTED,100.9710 m/z @8.65 [noisy_data.mzML],100.97100067138672,8.65,8.533333333333333,8.8,0.2666666666666675,1075314.375,9240639.255859375,0,1000,0.16252536442492627,0.8542764817079391,5.313740791181359,100.97100067138672,100.97100067138672,
1763,100.97200012207031,8.4,,,,"147350 : MZ=100.972, Time=8.683, Intensity=2244717.1, Times=[8.167~8.75],  MZ=[100.972~100.9721]",1,DETECTED,100.9720 m/z @8.40 [noisy_data.mzML],100.97200012207031,8.4,8.2,8.716666666666667,0.5166666666666675,3740929.5,3.9657051074218825E7,0,1000,0.17806371634718765,2.3229559776952975,1.724233954522517,100.97200012207031,100.97200012207031,
1764,100.9739990234375,8.533333333333333,,,,"147652 : MZ=100.974, Time=8.083, Intensity=2018867.5, Times=[7.967~8.583],  MZ=[100.9739~100.974]",1,DETECTED,100.9740 m/z @8.53 [noisy_data.mzML],100.9739990234375,8.533333333333333,8.0,8.55,0.5500000000000007,2269446.0,3.777017041406238E7,0,1000,0.2202917393838124,0.6535403665753918,0.03330731746333914,100.9739990234375,100.9739990234375,
1765,100.9749984741211,8.416666666666666,,,,"147803 : MZ=100.975, Time=8.233, Intensity=1647095.5, Times=[7.883~8.767],  MZ=[100.9749~100.975]",1,DETECTED,100.9750 m/z @8.42 [noisy_data.mzML],100.9749984741211,8.416666666666666,7.883333333333334,8.766666666666667,0.8833333333333337,2665537.25,5.337117137939456E7,0,1000,0.13080298511699695,11.947523507612615,0.1327686836438149,100.9749984741211,100.9749984741211,
1766,100.97599792480469,8.3,,,,"147954 : MZ=100.976, Time=8.3, Intensity=1923472.2, Times=[8.1~8.583],  MZ=[100.9759~100.976]",1,DETECTED,100.9760 m/z @8.30 [noisy_data.mzML],100.97599792480469,8.3,8.133333333333333,8.55,0.41666666666666785,2940560.5,3.1729746476562448E7,0,1000,0.26013848834531395,0.9915489908879015,0.9519524382886256,100.97599792480469,100.97599792480469,
1767,100.97799682617188,8.5,,,,"148253 : MZ=100.978, Time=8.183, Intensity=1752412.3, Times=[7.883~8.633],  MZ=[100.9779~100.978]",1,DETECTED,100.9780 m/z @8.50 [noisy_data.mzML],100.97799682617188,8.5,7.883333333333334,8.6,0.7166666666666659,2361685.5,3.776743780407713E7,0,1000,0.08308169603169802,0.5523349703472834,0.10187837658604172,100.97799682617188,100.97799682617188,
1768,100.97799682617188,8.716666666666667,,,,"148263 : MZ=100.978, Time=8.717, Intensity=867201.4, Times=[8.683~8.817],  MZ=[100.9779~100.978]",1,DETECTED,100.9780 m/z @8.72 [noisy_data.mzML],100.97799682617188,8.716666666666667,8.716666666666667,8.816666666666666,0.09999999999999964,1646555.5,977538.7821044922,0,1000,0.008802991552935069,null,null,100.97799682617188,100.97799682617188,
1769,100.9800033569336,8.183333333333334,,,,"148553 : MZ=100.98, Time=8.167, Intensity=2124209.5, Times=[7.967~8.667],  MZ=[100.98~100.9801]",1,DETECTED,100.9800 m/z @8.18 [noisy_data.mzML],100.9800033569336,8.183333333333334,8.0,8.633333333333333,0.6333333333333329,3536437.0,3.992133556445324E7,0,1000,0.2987306865980983,0.6592772943185278,3.2784368565471844,100.9800033569336,100.9800033569336,
1770,100.9800033569336,8.75,,,,"148560 : MZ=100.98, Time=8.733, Intensity=400221.1, Times=[8.683~8.8],  MZ=[100.98~100.9801]",1,DETECTED,100.9800 m/z @8.75 [noisy_data.mzML],100.9800033569336,8.75,8.716666666666667,8.8,0.08333333333333393,733663.25,1199765.2467041016,0,1000,1.1834177397809746,2.3105697885667222,7.464433746094435,100.9800033569336,100.9800033569336,
1771,100.98100280761719,8.75,,,,"148695 : MZ=100.981, Time=8.733, Intensity=2125269.4, Times=[7.983~8.85],  MZ=[100.981~100.9811]",1,DETECTED,100.9810 m/z @8.75 [noisy_data.mzML],100.98100280761719,8.75,8.016666666666667,8.85,0.8333333333333321,3230124.25,5.2100688726638764E7,0,1000,6.40468513885525,1.015172687960211,3.6578088102199664,100.98100280761719,100.98100280761719,
1772,100.98200225830078,7.95,,,,"148841 : MZ=100.982, Time=7.95, Intensity=492727.9, Times=[7.883~7.967],  MZ=[100.982~100.9821]",1,DETECTED,100.9820 m/z @7.95 [noisy_data.mzML],100.98200225830078,7.95,7.883333333333334,7.966666666666667,0.08333333333333304,771971.3125,1448813.920288086,0,1000,0.052068534161270996,0.5270645363933226,0.027163297891076875,100.98200225830078,100.98200225830078,
1773,100.98200225830078,8.4,,,,"148842 : MZ=100.982, Time=8.317, Intensity=1648358.7, Times=[7.983~8.55],  MZ=[100.982~100.9821]",1,DETECTED,100.9820 m/z @8.40 [noisy_data.mzML],100.98200225830078,8.4,8.016666666666667,8.516666666666667,0.5,2561531.0,3.2537983769531235E7,0,1000,0.14948806904936163,0.5980459308766618,0.1927609113536874,100.98200225830078,100.98200225830078,
1774,100.98200225830078,8.666666666666666,,,,"148848 : MZ=100.982, Time=8.667, Intensity=694257.9, Times=[8.567~8.717],  MZ=[100.982~100.9821]",1,DETECTED,100.9820 m/z @8.67 [noisy_data.mzML],100.98200225830078,8.666666666666666,8.566666666666666,8.683333333333334,0.11666666666666714,1005343.6875,3581678.328125,0,1000,0.11787825995961576,0.5805892686495724,0.2495371701531884,100.98200225830078,100.98200225830078,
1775,100.98300170898438,7.933333333333334,,,,"148998 : MZ=100.983, Time=7.933, Intensity=434726.4, Times=[7.817~7.933],  MZ=[100.983~100.9831]",1,DETECTED,100.9830 m/z @7.93 [noisy_data.mzML],100.98300170898438,7.933333333333334,7.816666666666666,7.933333333333334,0.11666666666666714,861084.125,468625.45251464844,0,1000,1.4472331151754565,0.5,null,100.98300170898438,100.98300170898438,
1776,100.98300170898438,8.216666666666667,,,,"148999 : MZ=100.983, Time=8.2, Intensity=2062077.6, Times=[7.95~8.733],  MZ=[100.983~100.9831]",1,DETECTED,100.9830 m/z @8.22 [noisy_data.mzML],100.98300170898438,8.216666666666667,7.983333333333333,8.7,0.7166666666666659,3030272.5,5.527939593359373E7,0,1000,0.27700421099501327,0.6031338941153237,3.083495256640706,100.98300170898438,100.98300170898438,
1777,100.98400115966797,7.933333333333334,,,,"149156 : MZ=100.984, Time=7.95, Intensity=704924.4, Times=[7.867~8.0],  MZ=[100.984~100.9841]",1,DETECTED,100.9840 m/z @7.93 [noisy_data.mzML],100.98400115966797,7.933333333333334,7.866666666666666,7.966666666666667,0.10000000000000053,1445102.75,1995811.3787841797,0,1000,0.019889049279345983,1.5474095792874794,3.292618085463061,100.98400115966797,100.98400115966797,
1778,100.98400115966797,8.066666666666666,,,,"149157 : MZ=100.984, Time=8.067, Intensity=1791971.4, Times=[8.033~8.8],  MZ=[100.984~100.9841]",1,DETECTED,100.9840 m/z @8.07 [noisy_data.mzML],100.98400115966797,8.066666666666666,8.066666666666666,8.8,0.7333333333333343,1791971.375,4.155547657366945E7,0,1000,0.04904849348949725,null,null,100.98400115966797,100.98400115966797,
1779,100.98500061035156,8.6,,,,"149315 : MZ=100.985, Time=8.6, Intensity=2575055.8, Times=[7.883~8.633],  MZ=[100.985~100.9851]",1,DETECTED,100.9850 m/z @8.60 [noisy_data.mzML],100.98500061035156,8.6,7.883333333333334,8.6,0.7166666666666659,2575055.75,4.120213340875254E7,0,1000,0.3163263874191209,0.5,null,100.98500061035156,100.98500061035156,
1780,100.98500061035156,8.733333333333333,,,,"149324 : MZ=100.985, Time=8.733, Intensity=522388.0, Times=[8.667~8.833],  MZ=[100.985~100.9851]",1,DETECTED,100.9850 m/z @8.73 [noisy_data.mzML],100.98500061035156,8.733333333333333,8.7,8.833333333333334,0.13333333333333464,522387.96875,1380341.3608398438,0,1000,null,null,null,100.98500061035156,100.98500061035156,
1781,100.98600006103516,8.25,,,,"149476 : MZ=100.986, Time=8.25, Intensity=2656740.6, Times=[8.017~8.55],  MZ=[100.986~100.9861]",1,DETECTED,100.9860 m/z @8.25 [noisy_data.mzML],100.98600006103516,8.25,8.05,8.533333333333333,0.4833333333333325,3122096.0,3.814238754687503E7,0,1000,0.18752605389393118,1.2083333333333355,1.1847990613620254,100.98600006103516,100.98600006103516,
1782,100.98699951171875,8.4,,,,"149632 : MZ=100.987, Time=8.417, Intensity=2591394.0, Times=[8.133~8.483],  MZ=[100.987~100.9871]",1,DETECTED,100.9870 m/z @8.40 [noisy_data.mzML],100.98699951171875,8.4,8.15,8.483333333333333,0.33333333333333215,3552158.75,2.8436226718749955E7,0,1000,0.09413167444083825,0.6671998331479754,0.3289780332755913,100.98699951171875,100.98699951171875,
1783,100.98799896240234,8.366666666666667,,,,"149786 : MZ=100.988, Time=8.35, Intensity=2098321.4, Times=[8.05~8.517],  MZ=[100.9879~100.988]",1,DETECTED,100.9880 m/z @8.37 [noisy_data.mzML],100.98799896240234,8.366666666666667,8.083333333333334,8.5,0.4166666666666661,3491877.25,3.1724433249999978E7,0,1000,0.1269582372493634,0.5791895648721856,0.5076133480287566,100.98799896240234,100.98799896240234,
1784,100.98899841308594,8.466666666666667,,,,"149949 : MZ=100.989, Time=8.717, Intensity=1514892.3, Times=[8.417~8.75],  MZ=[100.9889~100.989]",1,DETECTED,100.9890 m/z @8.47 [noisy_data.mzML],100.98899841308594,8.466666666666667,8.416666666666666,8.716666666666667,0.3000000000000007,1656067.375,1.4951668745117228E7,0,1000,0.1334587172668833,0.6598525901016656,0.3028785917715694,100.98899841308594,100.98899841308594,
1785,100.98999786376953,8.233333333333333,,,,"150101 : MZ=100.99, Time=8.3, Intensity=911860.2, Times=[8.233~8.333],  MZ=[100.9899~100.99]",1,DETECTED,100.9900 m/z @8.23 [noisy_data.mzML],100.98999786376953,8.233333333333333,8.233333333333333,8.316666666666666,0.08333333333333393,1260522.0,4235453.250000066,0,1000,0.13280038839324781,null,null,100.98999786376953,100.98999786376953,
1786,100.98999786376953,8.716666666666667,,,,"150105 : MZ=100.99, Time=8.717, Intensity=678898.3, Times=[8.667~8.867],  MZ=[100.9899~100.99]",1,DETECTED,100.9900 m/z @8.72 [noisy_data.mzML],100.98999786376953,8.716666666666667,8.683333333333334,8.866666666666667,0.18333333333333357,678898.3125,2644821.046356201,0,1000,1.4972700023319447,3.2584402041068588,9.783682592851992,100.98999786376953,100.98999786376953,
1787,100.99099731445312,7.983333333333333,,,,"150249 : MZ=100.991, Time=8.083, Intensity=1590153.8, Times=[7.917~8.8],  MZ=[100.9909~100.991]",1,DETECTED,100.9910 m/z @7.98 [noisy_data.mzML],100.99099731445312,7.983333333333333,7.916666666666667,8.8,0.8833333333333337,2573928.0,4.930431122186288E7,0,1000,0.64987534794263,3.224539206883326,8.131980633911427,100.99099731445312,100.99099731445312,
1788,100.99099731445312,16.6,,,,"150332 : MZ=100.991, Time=16.6, Intensity=3963.2, Times=[16.583~16.667],  MZ=[100.9909~100.991]",1,DETECTED,100.9910 m/z @16.60 [noisy_data.mzML],100.99099731445312,16.6,16.583333333333332,16.666666666666668,0.0833333333333357,7042.64697265625,17900.919311524627,0,1000,0.06912266757881369,2.4999999999996803,3.9999999999993605,100.99099731445312,100.99099731445312,
1789,100.99199676513672,1.9166666666666667,,,,"150350 : MZ=100.992, Time=1.933, Intensity=4179.3, Times=[1.867~1.95],  MZ=[100.9919~100.992]",1,DETECTED,100.9920 m/z @1.92 [noisy_data.mzML],100.99199676513672,1.9166666666666667,1.8666666666666667,1.95,0.08333333333333326,8520.310546875,13732.291915893555,0,1000,0.05256910461147157,0.9975493245708339,0.11997558019004452,100.99199676513672,100.99199676513672,
